id,address,city,country,latitude,longitude,menuPageURL,menus.amount,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax,reviews,ratings
AVwcx-iqIN2L1WUfo04-,910 Haddonfield Berlin Rd,Voorhees,US,39.845936,-74.97344,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,3.25,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Pizza Fries,Sal Vito Pizza,8043,0,25,170,5
AVwcx-iqIN2L1WUfo04-,910 Haddonfield Berlin Rd,Voorhees,US,39.845936,-74.97344,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,6.95,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Pizza Steak,Sal Vito Pizza,8043,0,25,170,5
AVwcx-iqIN2L1WUfo04-,910 Haddonfield Berlin Rd,Voorhees,US,39.845936,-74.97344,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,6.5,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Pizza Turnover,Sal Vito Pizza,8043,0,25,170,5
AVwcx-iqIN2L1WUfo04-,910 Haddonfield Berlin Rd,Voorhees,US,39.845936,-74.97344,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,24.75,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Portabello Sicilian Pizza,Sal Vito Pizza,8043,0,25,170,5
AVwcx-iqIN2L1WUfo04-,910 Haddonfield Berlin Rd,Voorhees,US,39.845936,-74.97344,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,6.5,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Red Pizza,Sal Vito Pizza,8043,0,25,170,5
AVwcx-iqIN2L1WUfo04-,910 Haddonfield Berlin Rd,Voorhees,US,39.845936,-74.97344,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,1.84,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Regular Slice of Pizza,Sal Vito Pizza,8043,0,25,170,5
AVwcx-iqIN2L1WUfo04-,910 Haddonfield Berlin Rd,Voorhees,US,39.845936,-74.97344,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,5,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Round Pizza On A Wrap,Sal Vito Pizza,8043,0,25,170,5
AVwcx-iqIN2L1WUfo04-,910 Haddonfield Berlin Rd,Voorhees,US,39.845936,-74.97344,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,5,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Round Pizza On A Wrap,Sal Vito Pizza,8043,0,25,170,5
AVwcx-iqIN2L1WUfo04-,910 Haddonfield Berlin Rd,Voorhees,US,39.845936,-74.97344,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,1.94,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Sicilian Slice of Pizza,Sal Vito Pizza,8043,0,25,170,5
AVwcx-iqIN2L1WUfo04-,910 Haddonfield Berlin Rd,Voorhees,US,39.845936,-74.97344,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,15.95,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,The Works Pizza,Sal Vito Pizza,8043,0,25,170,5
AVwcx-iqIN2L1WUfo04-,910 Haddonfield Berlin Rd,Voorhees,US,39.845936,-74.97344,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,10.5,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,White Pizza,Sal Vito Pizza,8043,0,25,170,5
AVwcxjwHkufWRAb5y4oW,517 Cherry Ln,Roberts,US,44.97764403,-92.55706353,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,11.99,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Build Your Own Breakfast Pizza,Barn Board Grill,54023,0,25,170,5
AVwcxjwHkufWRAb5y4oW,517 Cherry Ln,Roberts,US,44.97764403,-92.55706353,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,13.99,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Build Your Own Pizza,Barn Board Grill,54023,0,25,170,5
AVwcxmFK_7pvs4fzy1ZN,350 Boston Post Rd W,Marlborough,US,42.33614,-71.59653,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,14.95,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Antonio Pizza,Linguine's Italian Eatery,1752,0,25,170,5
AVwcxmFK_7pvs4fzy1ZN,350 Boston Post Rd W,Marlborough,US,42.33614,-71.59653,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,1.75,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Cheese Pizza Slice,Linguine's Italian Eatery,1752,0,25,170,5
AVwcxmFK_7pvs4fzy1ZN,350 Boston Post Rd W,Marlborough,US,42.33614,-71.59653,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,10.95,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Edwardo Pizza,Linguine's Italian Eatery,1752,0,25,170,5
AVwcxmFK_7pvs4fzy1ZN,350 Boston Post Rd W,Marlborough,US,42.33614,-71.59653,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,1.95,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Pepperoni Pizza Slice,Linguine's Italian Eatery,1752,0,25,170,5
AVwcxmFK_7pvs4fzy1ZN,350 Boston Post Rd W,Marlborough,US,42.33614,-71.59653,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,12.95,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Prosciutto Pizza,Linguine's Italian Eatery,1752,0,25,170,5
AVwcxmFK_7pvs4fzy1ZN,350 Boston Post Rd W,Marlborough,US,42.33614,-71.59653,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,11.95,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Roman Pizza,Linguine's Italian Eatery,1752,0,25,170,5
AVwcxmFK_7pvs4fzy1ZN,350 Boston Post Rd W,Marlborough,US,42.33614,-71.59653,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,10.95,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,Sicilian Pizza,Linguine's Italian Eatery,1752,0,25,170,5
AVwcxmFK_7pvs4fzy1ZN,350 Boston Post Rd W,Marlborough,US,42.33614,-71.59653,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,10.95,With sauteed mushroom in extra vinger olive oil and fresh tomatoes with green peppers,White Pizza,Linguine's Italian Eatery,1752,0,25,170,5
AVwcxMKfByjofQCxh-0_,190 Moser Rd,Pottstown,US,40.23905,-75.62148,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,4.49,With 2 cups of pizza sauce,Pizza Bread Slices,Pizza Time,19464,0,25,170,5
AVwcxMKfByjofQCxh-0_,190 Moser Rd,Pottstown,US,40.23905,-75.62148,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,5.49,With 2 cups of pizza sauce,With Pizza Cheese,Pizza Time,19464,0,25,170,5
AVwcy1TPByjofQCxiQcc,6001 Destination Parkway Hilton Orlando,Orlando,US,28.424278,-81.458644,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,16,With 2 cups of pizza sauce,Italian Meat Lovers Pizza,David's Club Bar & Grill,32819,0,30,170,5
AVwcy1TPByjofQCxiQcc,6001 Destination Parkway Hilton Orlando,Orlando,US,28.424278,-81.458644,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,15,"Marinated cherry tomato, buffalo mozzarella, parmesan reggiano, roasted garlic, fresh basil",Margherita Pizza,David's Club Bar & Grill,32819,0,30,170,5
AVwcy2rNIN2L1WUfo91L,2279 Eagle Glen Pkwy,Corona,US,33.82111,-117.521484,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,7.99,"Marinated cherry tomato, buffalo mozzarella, parmesan reggiano, roasted garlic, fresh basil",Apple Pizza,New York Pizza Department & Bagels,92883,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,7.99,"Marinated cherry tomato, buffalo mozzarella, parmesan reggiano, roasted garlic, fresh basil",Bbq Pork Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,20.99,"Marinated cherry tomato, buffalo mozzarella, parmesan reggiano, roasted garlic, fresh basil",Bbq Pork Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,18.99,"Chicken marinated in our homemade buffalo sauce, Roma tomatoes, side of ranch",Bufalo Chicken Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,20,"Mozzarella, ricotta, feta, parmesan",Cheese Lovers Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,20.99,"Mozzarella, ricotta, feta, parmesan",Chicken Pesto Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Mozzarella, ricotta, feta, parmesan",Four Season of Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Mozzarella, ricotta, feta, parmesan",Four Season of Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Mozzarella, ricotta, feta, parmesan",Fresh Greek Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Mozzarella, ricotta, feta, parmesan",Italiano Four Seasons Pizza (quanttro Stagioni),North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Mozzarella, ricotta, feta, parmesan",Italiano Four Seasons Pizza (quanttro Stagioni),North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Mozzarella, ricotta, feta, parmesan",Margarita Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Mozzarella, ricotta, feta, parmesan",Meat Lovers Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Mozzarella, ricotta, feta, parmesan",Philly Style White Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Mozzarella, ricotta, feta, parmesan",Philly White Chicken Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,21.99,"Mozzarella, ricotta, feta, parmesan",Philly White Chicken Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.5,"Mozzarella, ricotta, feta, parmesan",Pizza Bianca,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,19.99,"Homemade delicious bolognese sauce (meat sauce) , mozzarella on our thin crust pizza",Pizza Bolognese,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,21,"Homemade delicious bolognese sauce (meat sauce) , mozzarella on our thin crust pizza",Pizza Fugazza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,17.99,"Homemade delicious bolognese sauce (meat sauce) , mozzarella on our thin crust pizza",Pizza Marinara,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,20.5,"Eggplant, fresh spinach, tomato, red onions",Pizza Melanzane,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Eggplant, fresh spinach, tomato, red onions",Positano Chicken Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Eggplant, fresh spinach, tomato, red onions",Positano Chicken Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Eggplant, fresh spinach, tomato, red onions",Primo Alfredo White Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Eggplant, fresh spinach, tomato, red onions",Primo Alfredo White Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,22.99,"Eggplant, fresh spinach, tomato, red onions",Santorini Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,21.5,"Eggplant, fresh spinach, tomato, red onions",Santorini Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,26.99,"Eggplant, fresh spinach, tomato, red onions",Shrimp Alfredo Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,20.99,"Eggplant, fresh spinach, tomato, red onions",Vegetarian Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,21.5,"Eggplant, fresh spinach, tomato, red onions",Vegetarian White Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,21.5,"Eggplant, fresh spinach, tomato, red onions",Vegetarian White Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,21.5,"Eggplant, fresh spinach, tomato, red onions",Veggie Ranch Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,21.5,"Eggplant, fresh spinach, tomato, red onions",White Pesto Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,21.5,"Eggplant, fresh spinach, tomato, red onions",White Pesto Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy5gg_7pvs4fzzC7J,11628 Santa Monica Blvd,Los Angeles,US,34.0443,-118.45478,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,19,"Eggplant, fresh spinach, tomato, red onions",White Pizza,North End Pizzeria,90025,0,30,170,5
AVwcy6FAByjofQCxiRTQ,241 E Chester Pike,Ridley Park,US,39.87858,-75.31517,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,4.25,"Eggplant, fresh spinach, tomato, red onions",Pizza Burger 6 Oz.,Little Hut Sandwich Shop,19078,0,25,170,5
AVwcy6ZHIN2L1WUfo-h8,5250 Gulf Blvd,Saint Petersburg,US,27.725897,-82.74283,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,7,"Eggplant, fresh spinach, tomato, red onions",Pepperoni Pizza,Spinners Rootop Revolving Bistro & Lounge @ Grand Plaza Hotel-st Pete Beach,33706,31,50,170,5
AVwcyEGikufWRAb5y-Dk,375 S W Powerhouse Dr,Bend,US,44.046215,-121.315417,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,11,"Eggplant, fresh spinach, tomato, red onions",Pizza Classics,Flatbread Neapolitan Pizzeria,97702,25,40,170,5
AVwcyGaj_7pvs4fzy6sd,411 Granby St,Norfolk,US,36.851345,-76.28977,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,12,"Eggplant, fresh spinach, tomato, red onions",Tuna Pizza,Nana Sushi,23510,25,40,170,5
AVwcyh9j_7pvs4fzy_Ih,6400 Time Square Ave,Orlando,US,28.508987,-81.47095,http://www.yellowpages.com/voorhees-nj/mip/sal-vito-pizza-455669156/menu,6,"Eggplant, fresh spinach, tomato, red onions",Margarita Pizza,Harvey's Bistro Park Ave @ Metro West,32835,25,40,170,5
AVwcyjdhkufWRAb5zDAp,1223 Washington Ave,Portland,US,43.69505,-70.28393,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425300,6,"Eggplant, fresh spinach, tomato, red onions",Breakfast Pizza Slice,Pizza Time,4103,25,40,170,5
AVwcyjdhkufWRAb5zDAp,1223 Washington Ave,Portland,US,43.69505,-70.28393,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425300,6,"Any meat, cheese or veggie",Pizza and Calzone Extras,Pizza Time,4103,25,40,170,5
AVwcyjdhkufWRAb5zDAp,1223 Washington Ave,Portland,US,43.69505,-70.28393,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425300,4.49,With 2 cups of pizza sauce,Pizza Bread Slices,Pizza Time,4103,25,40,170,5
AVwcyjdhkufWRAb5zDAp,1223 Washington Ave,Portland,US,43.69505,-70.28393,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425300,5.49,With 2 cups of pizza sauce,With Pizza Cheese,Pizza Time,4103,25,40,170,5
AVwcyMbx_7pvs4fzy7jE,4310 Vance Jackson Rd,San Antonio,US,29.512938,-98.53514,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425301,3.19,Fried dough with sugar and cinnamon served with caramel,Pizza Fritta,Grant Street Pizza & Subs (reported??closed),78230,25,40,170,5
AVwcyMbx_7pvs4fzy7jE,4310 Vance Jackson Rd,San Antonio,US,29.512938,-98.53514,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425302,5.29,Fried dough with sugar and cinnamon served with caramel,Pizza Rolls,Grant Street Pizza & Subs (reported??closed),78230,25,40,170,5
AVwcyMbx_7pvs4fzy7jE,4310 Vance Jackson Rd,San Antonio,US,29.512938,-98.53514,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425303,5.19,Fried dough with sugar and cinnamon served with caramel,Pizza Sub,Grant Street Pizza & Subs (reported??closed),78230,25,40,170,5
AVwcyPr3kufWRAb5y_t6,8707 W Ridge Rd,Elyria,US,41.36474,-82.159164,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425304,5.19,20 oz pop,8in Mini Cheese Pizza,Uncle Al's Pizza Parlours,44035,25,40,170,5
AVwcyPr3kufWRAb5y_t6,8707 W Ridge Rd,Elyria,US,41.36474,-82.159164,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425305,5.19,21 oz pop,Garlic Pizza Bread,Uncle Al's Pizza Parlours,44035,25,40,170,5
AVwcyPr3kufWRAb5y_t6,8707 W Ridge Rd,Elyria,US,41.36474,-82.159164,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425306,5.19,"Pepperoni, cheese and sauce",Pizza Sub,Uncle Al's Pizza Parlours,44035,25,40,170,5
AVwcyUYu_7pvs4fzy8wT,748 Heritage Park Blvd,Layton,US,41.08348222,-111.97913,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425307,5.19,"Roasted red pepper sauce, green chilies, blackened chicken and mozzarella cheese, topped with tomatoes and green onion",Blackened Chicken Pizza,Roosters Brewing Co,84041,25,40,170,5
AVwcyUYu_7pvs4fzy8wT,748 Heritage Park Blvd,Layton,US,41.08348222,-111.97913,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425308,10.99,"Roasted red pepper sauce, green chilies, blackened chicken and mozzarella cheese, topped with tomatoes and green onion",Hawaiian Pizza,Roosters Brewing Co,84041,25,40,170,5
AVwcyUYu_7pvs4fzy8wT,748 Heritage Park Blvd,Layton,US,41.08348222,-111.97913,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425309,10.99,"Homemade pesto, grilled chicken, pepperoni, light marinara and fresh Mozzarella.",Pesto Chicken Pepperoni Pizza,Roosters Brewing Co,84041,25,40,170,5
AVwcyUYu_7pvs4fzy8wT,748 Heritage Park Blvd,Layton,US,41.08348222,-111.97913,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425310,10.99,With gorgonzola sauce,Shrimp Asparagus Pizza,Roosters Brewing Co,84041,25,40,170,5
AVwcyYpmIN2L1WUfo4og,10 Chicago Ave,Oak Park,US,41.8947,-87.775709,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425311,2.75,With fries,Pizza Puff,Rob,60302,25,40,170,5
AVwc-YZE_7pvs4fz071n,700 S E Walton Blvd,Bentonville,US,36.3352232,-94.20257335,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425312,13.29,An alfredo sauce topped with mozzarella cheese,Alfredo Pizza,Johnny Brusco Pizza,72712,25,40,170,5
AVwc-YZE_7pvs4fz071n,700 S E Walton Blvd,Bentonville,US,36.3352232,-94.20257335,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425313,4.75,An alfredo sauce topped with mozzarella cheese,Buffalo Chicken Pizza,Johnny Brusco Pizza,72712,25,40,170,5
AVwc-YZE_7pvs4fz071n,700 S E Walton Blvd,Bentonville,US,36.3352232,-94.20257335,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425314,17.3,An alfredo sauce topped with mozzarella and grilled chicken strips,Chicken Alfredo Pizza,Johnny Brusco Pizza,72712,25,40,170,5
AVwc-YZE_7pvs4fz071n,700 S E Walton Blvd,Bentonville,US,36.3352232,-94.20257335,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425315,3.25,Our traditional pizza sauce topped with fresh mozzarella,Fresh Mozzarella Pizza,Johnny Brusco Pizza,72712,25,40,170,5
AVwc-YZE_7pvs4fz071n,700 S E Walton Blvd,Bentonville,US,36.3352232,-94.20257335,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425316,12.55,Our traditional pizza sauce topped with fresh mozzarella,Garlic Pizza,Johnny Brusco Pizza,72712,25,40,170,5
AVwc-YZE_7pvs4fz071n,700 S E Walton Blvd,Bentonville,US,36.3352232,-94.20257335,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425317,4.95,Our traditional pizza sauce topped with fresh mozzarella,Greek Pizza,Johnny Brusco Pizza,72712,25,40,170,5
AVwc-YZE_7pvs4fz071n,700 S E Walton Blvd,Bentonville,US,36.3352232,-94.20257335,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425318,4.75,Our traditional pizza sauce topped with fresh mozzarella,Margherita Pizza,Johnny Brusco Pizza,72712,25,40,170,5
AVwc-YZE_7pvs4fz071n,700 S E Walton Blvd,Bentonville,US,36.3352232,-94.20257335,http://www.yellowpages.com/portland-me/mip/pizza-time-452425300/menu?lid=452425319,2.25,Our traditional pizza sauce topped with fresh mozzarella,Pizza By The Slice,Johnny Brusco Pizza,72712,25,40,170,5
AVwcz8rRkufWRAb5zRp8,1818 S Young Cir,Hollywood,US,26.010374,-80.14375,http://www.citysearch.com/profile/menu/2443891?singlePlatformId=mama-mia-restaurant-3,2.25,"Marinara sauce, mozzarella, basil and oregano.",Della Casa Pizza,Mama Mia's - Hollywood,33020,0,30,170,5
