id,address,city,country,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax
AVwdW_alIN2L1WUfu_an,300 New Britain Rd,Berlin,US,41.64044,-72.76979,,19.95,10.95,"New york traditional pizza with sauasge mushrooms, onions green peppers",S.m.o.g. Pizza,Empire Pizza,06037-1355,,
AVwdw_XCIN2L1WUfzAS8,10114 Saint Charles Rock Rd,Saint Ann,US,38.72569383,-90.37790914,,7.5,7.5,,Mexican Pizza,Acapulco Mexican Restaurant,63074,25,40
AVwdw2KBkufWRAb59B-x,190 University Town Center Dr,Sarasota,US,27.393811,-82.446163,,8.96,8.96,,Prosciutto Roasted Mushroom Pizza,Brio Tuscan Grille - Sarasota - University Town Center,34243,0,30
AVwdWAWBIN2L1WUfu0vM,4658 Shoreline Dr,Spring Park,US,44.9367192,-93.64211798,,4.69,4.69,,Pizza Burger,Minnetonka Drive In,55384,0,25
AVwdWAWBIN2L1WUfu0vM,4658 Shoreline Dr,Spring Park,US,44.9367192,-93.64211798,,4.79,4.79,,Pizzaburger,Minnetonka Drive In,55384,0,25
AVwdwGuWByjofQCxsKvz,167 Rte 202,Montville,US,40.915166,-74.378649,,11.5,11.5,"Smoked chicken, red onion, BBQ sauce, Fontina cheese",Montville Inn Pizza,Lunello's Montville Inn,7045,,
AVwdwGuWByjofQCxsKvz,167 Rte 202,Montville,US,40.915166,-74.378649,,12.5,12.5,"Mozzarella, tomato",Spicy Shrimp Pizza,Lunello's Montville Inn,7045,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,22,22,,Combination Pizza (extra Large 28 Pieces),John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,18,18,,Combination Pizza (large 20 Pieces),John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,14.5,14.5,,Combination Pizza (medium 16 Pieces),John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,24,24,,Combination Pizza (party Size 36 Pieces),John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,9,9,,Combination Pizza (personal Size),John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,12.5,12.5,,Combination Pizza (small 8 Pieces),John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,9,9,,Personal Pizza,John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,22,22,"Peppers, onion, mushrooms",Veggie Pizza (extra Large 28 Pieces),John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,18,18,"Peppers, onion, mushrooms",Veggie Pizza (large 20 Pieces),John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,14.5,14.5,"Peppers, onion, mushrooms",Veggie Pizza (medium 16 Pieces),John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,24,24,"Peppers, onion, mushrooms",Veggie Pizza (party Size 36 Pieces),John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,9,9,"Peppers, onion, mushrooms",Veggie Pizza (personal Size),John's Pizzeria,1013,,
AVwdwjsLkufWRAb58_Vm,424,Chicopee,US,42.147975,-72.600715,http://www.yellowpages.com/chicopee-ma/mip/johns-pizzeria-605613/menu?lid=1001612527212,12.5,12.5,"Peppers, onion, mushrooms",Veggie Pizza (small 8 Pieces),John's Pizzeria,1013,,
AVwdwk9vkufWRAb58_hc,127 W US Highway 54,Andover,US,37.67888023,-97.136386,,39.99,39.99,And 50 wings,Large Cheese Pepperoni Pizza,Poplar Pizza & Restaurant,67002,,
AVwdwk9vkufWRAb58_hc,127 W US Highway 54,Andover,US,37.67888023,-97.136386,,,,A blend of our marinara sauces topped with mozzarella and romano cheese.,Meatball or Chicken Parm Pizza,Poplar Pizza & Restaurant,67002,,
AVwdwk9vkufWRAb58_hc,127 W US Highway 54,Andover,US,37.67888023,-97.136386,,16.99,7.69,A blend of our marinara sauces topped with mozzarella and romano cheese.,Meatball or Chicken Parm Pizza,Poplar Pizza & Restaurant,67002,,
AVwdwk9vkufWRAb58_hc,127 W US Highway 54,Andover,US,37.67888023,-97.136386,,50.99,50.99,And 50 wings,Party Cheese Pepperoni Sheet Pizza,Poplar Pizza & Restaurant,67002,,
AVwdwk9vkufWRAb58_hc,127 W US Highway 54,Andover,US,37.67888023,-97.136386,,7.59,4.99,Mozzarella cheese and pepperoni,Pizza,Poplar Pizza & Restaurant,67002,,
AVwdwk9vkufWRAb58_hc,127 W US Highway 54,Andover,US,37.67888023,-97.136386,,6.99,6.99,,Pizza Logs,Poplar Pizza & Restaurant,67002,,
AVwdwk9vkufWRAb58_hc,127 W US Highway 54,Andover,US,37.67888023,-97.136386,,4.49,4.49,,Pizza Slice,Poplar Pizza & Restaurant,67002,,
AVwdwk9vkufWRAb58_hc,127 W US Highway 54,Andover,US,37.67888023,-97.136386,,14.79,6.99,,White Pizza,Poplar Pizza & Restaurant,67002,,
AVwdwKWQByjofQCxsLS5,215 Main St,Auburn,US,41.36616803,-85.0557612,,19.95,19.95,,2 Medium Pizzas,Pizza Forum,46706,,
AVwdwKWQByjofQCxsLS5,215 Main St,Auburn,US,41.36616803,-85.0557612,,12.48,12.48,,Cheese Pizza,Pizza Forum,46706,,
AVwdwKWQByjofQCxsLS5,215 Main St,Auburn,US,41.36616803,-85.0557612,,12.99,12.99,,Gourmet Meat Pizza (medium),Pizza Forum,46706,,
AVwdwKWQByjofQCxsLS5,215 Main St,Auburn,US,41.36616803,-85.0557612,,7.99,7.99,,Gourmet Meat Pizza (small),Pizza Forum,46706,,
AVwdwKWQByjofQCxsLS5,215 Main St,Auburn,US,41.36616803,-85.0557612,,11.96,11.96,,Medium Gourmet House Pizza,Pizza Forum,46706,,
AVwdwKWQByjofQCxsLS5,215 Main St,Auburn,US,41.36616803,-85.0557612,,9.95,9.95,,Medium Pizza,Pizza Forum,46706,,
AVwdwKWQByjofQCxsLS5,215 Main St,Auburn,US,41.36616803,-85.0557612,,4.99,4.99,,Pizza Shell,Pizza Forum,46706,,
AVwdwKWQByjofQCxsLS5,215 Main St,Auburn,US,41.36616803,-85.0557612,,4.99,4.99,,Small Pizza,Pizza Forum,46706,,
AVwdwKWQByjofQCxsLS5,215 Main St,Auburn,US,41.36616803,-85.0557612,,9.49,9.49,,White Pizza (medium),Pizza Forum,46706,,
AVwdwKWQByjofQCxsLS5,215 Main St,Auburn,US,41.36616803,-85.0557612,,5.47,5.47,,White Pizza (small),Pizza Forum,46706,,
AVwd-WLu_7pvs4fz-6rF,13674 W State Road 84,Fort Lauderdale,US,26.11706487,-80.33117294,,6.95,6.95,,Pizza Burger,Ally's Comfort Cafe,33325,0,25
AVwdWP7FIN2L1WUfu3lA,2844 Hudson St,Baltimore,US,39.28234924,-76.57568604,,,,"Fried eggs, cheddar, bacon, marinara",Breakfast Pizza,Saute,21224,25,40
AVwdWP7FIN2L1WUfu3lA,2844 Hudson St,Baltimore,US,39.28234924,-76.57568604,,12,12,"Blue cheese, hot sauce, rod onion, grilled chicken",Buffalo Chicken Pizza,Saute,21224,25,40
AVwdWt-ekufWRAb55CSU,10500 10534 S Ridgeland Ave,Chicago Ridge,US,41.70129061,-87.77907887,,9.5,9.5,,Cheese Pan Pizza,Nick's Pizza,60415,,
AVwdWt-ekufWRAb55CSU,10500 10534 S Ridgeland Ave,Chicago Ridge,US,41.70129061,-87.77907887,,11.5,11.5,,Deep Dish Cheese Pizza,Nick's Pizza,60415,,
AVwdWt-ekufWRAb55CSU,10500 10534 S Ridgeland Ave,Chicago Ridge,US,41.70129061,-87.77907887,,12.5,12.5,,Stuffed Cheese Pizza,Nick's Pizza,60415,,
AVwdWt-ekufWRAb55CSU,10500 10534 S Ridgeland Ave,Chicago Ridge,US,41.70129061,-87.77907887,,7.49,7.49,,Thin Crust Cheese Pizza,Nick's Pizza,60415,,
AVwdx4H2IN2L1WUfzI14,194 Buckland Hills Dr,Manchester,US,41.80686,-72.54589,http://www.yellowpages.com/manchester-ct/mip/bertuccis-2173274/menu,,,Small,Any Brick Oven Pizza,Bertucci's,6042,,
AVwdx4H2IN2L1WUfzI14,194 Buckland Hills Dr,Manchester,US,41.80686,-72.54589,http://www.yellowpages.com/manchester-ct/mip/bertuccis-2173274/menu,10.99,10.99,BBQ chicken marinated in a smoky hickory BBQ sauce topped with caramelized onions and mozzarella cheese.,Bbq Chicken Pizza,Bertucci's,6042,,
AVwdx4H2IN2L1WUfzI14,194 Buckland Hills Dr,Manchester,US,41.80686,-72.54589,http://www.yellowpages.com/manchester-ct/mip/bertuccis-2173274/menu,8.49,8.49,Grilled chicken tossed with buffalo sauce. Topped with Romano and Mozzarella cheese and drizzled with blue cheese dressing.,Buffalo Chicken Flatbread Pizza,Bertucci's,6042,,
AVwdx4H2IN2L1WUfzI14,194 Buckland Hills Dr,Manchester,US,41.80686,-72.54589,http://www.yellowpages.com/manchester-ct/mip/bertuccis-2173274/menu,5,5,,Cheese Party Pizza,Bertucci's,6042,,
AVwdx4H2IN2L1WUfzI14,194 Buckland Hills Dr,Manchester,US,41.80686,-72.54589,http://www.yellowpages.com/manchester-ct/mip/bertuccis-2173274/menu,10.29,10.29,,Cheese Pizza,Bertucci's,6042,,
AVwdx7hxByjofQCxsb_J,6240 S Main Saint L115 (behind Mcalisteraposs Deli),Aurora,US,39.603241,-104.708548,,15,15,,Pepperoni Pizza,Wine Experience Cafe and World Cellar,80016,31,50
AVwdx7ol_7pvs4fz9NJ9,8915 159th St,Tinley Park,US,41.601646,-87.83605,,11.25,11.25,,Cheese Pizza,Barraco's Pizza,60487,,
AVwdx7ol_7pvs4fz9NJ9,8915 159th St,Tinley Park,US,41.601646,-87.83605,,2.95,2.95,Extra ingredients add 0.50 each,Pizza Bread,Barraco's Pizza,60487,,
AVwdx7ol_7pvs4fz9NJ9,8915 159th St,Tinley Park,US,41.601646,-87.83605,,8.5,8.5,"8 oz. red sauce, mozzarella cheese, sweet peppers",Steak Pizzaola,Barraco's Pizza,60487,,
AVwdxP1K_7pvs4fz9G7V,7840 Wyoming St,Dearborn,US,42.35040491,-83.15706662,,8.99,8.99,,Blt Pizza,Cottage Inn Pizza,48126,,
AVwdxP1K_7pvs4fz9G7V,7840 Wyoming St,Dearborn,US,42.35040491,-83.15706662,,,,"Pizza sauce, our special blend of three cheeses and two of your favorite toppings.",Pizza,Cottage Inn Pizza,48126,,
AVwdxP1K_7pvs4fz9G7V,7840 Wyoming St,Dearborn,US,42.35040491,-83.15706662,,10.99,10.99,,Pizza of The Week,Cottage Inn Pizza,48126,,
AVwdxpCEByjofQCxsZHK,100 S Main St,Sayville,US,40.735908,-73.08076036,,11,11,,Grilled Pizza of The Day,Butera's Restaurant of Sayville,11782,,
AVwdxpCEByjofQCxsZHK,100 S Main St,Sayville,US,40.735908,-73.08076036,,44,44,Sliced sirloin steak with pepper and onions in a tomato garlic wine sauce,Sirloin Steak Pizzaiola,Butera's Restaurant of Sayville,11782,,
AVwdxqHeByjofQCxsZRM,5301 Grove Rd,Pittsburgh,US,40.35805609,-80.00173351,,3.99,3.99,,French Bread Pizza,Frisch's,15236,50,55
AVwdxqHeByjofQCxsZRM,5301 Grove Rd,Pittsburgh,US,40.35805609,-80.00173351,,3.99,3.99,,Pizza Bagel,Frisch's,15236,50,55
AVwdxqHeByjofQCxsZRM,5301 Grove Rd,Pittsburgh,US,40.35805609,-80.00173351,,7.99,7.99,With 2 toppings,Pizza Calzones,Frisch's,15236,50,55
AVwdXtFVkufWRAb55Mt1,1070 Palm Coast Pkwy Nw,Palm Coast,US,29.553562,-81.22315,http://www.yellowpages.com/palm-coast-fl/mip/joes-new-york-pizza-pasta-11045910/menu?lid=11045910,13.99,13.99,,Bianca Pizza (no Sauce),Joe's New York Pizza Pasta,32137,,
AVwdXtFVkufWRAb55Mt1,1070 Palm Coast Pkwy Nw,Palm Coast,US,29.553562,-81.22315,http://www.yellowpages.com/palm-coast-fl/mip/joes-new-york-pizza-pasta-11045910/menu?lid=11045910,1.5,1.5,,Creat Your Own Pizza,Joe's New York Pizza Pasta,32137,,
AVwdXtFVkufWRAb55Mt1,1070 Palm Coast Pkwy Nw,Palm Coast,US,29.553562,-81.22315,http://www.yellowpages.com/palm-coast-fl/mip/joes-new-york-pizza-pasta-11045910/menu?lid=11045910,6.99,6.99,,Pizza Roll,Joe's New York Pizza Pasta,32137,,
AVwdXWJzIN2L1WUfvDRb,200 Dyckman St,New York,US,40.864779,-73.927187,,1,1,,Pizza Role,Crown Fried Chicken,10040,0,25
AVwdxYSx_7pvs4fz9IKZ,1601 Collins Ave,Miami Beach,US,25.789053,-80.130118,,19,19,"eggs, bacon, spinach, fingerling potatoes, mozzarella, sausage",Breakfast Pizza,Preston's Market At Loews Miami Beach Hotel,33139,0,30
AVwdxYSx_7pvs4fz9IKZ,1601 Collins Ave,Miami Beach,US,25.789053,-80.130118,,19,19,,Italian Sausage Pizza,Preston's Market At Loews Miami Beach Hotel,33139,0,30
AVwdY1r-ByjofQCxolxV,841 Old Winston Rd,Kernersville,US,36.11223333,-80.09080399,,9,9,,Buffalo Chicken Pizza,J. Peppers Southern Grille,27284,0,25
AVwdY1r-ByjofQCxolxV,841 Old Winston Rd,Kernersville,US,36.11223333,-80.09080399,,4,4,,Cheese Pizza,J. Peppers Southern Grille,27284,0,25
AVwdY1r-ByjofQCxolxV,841 Old Winston Rd,Kernersville,US,36.11223333,-80.09080399,,9,9,,Roma Tomatro Basil Pizza,J. Peppers Southern Grille,27284,0,25
AVwdYA0I_7pvs4fz5Ori,24 Manorhaven Blvd,Port Washington,US,40.84218532,-73.70950493,,21,21,,Special Neapolitan Pizza,Pepe Rosso 24,11050,25,40
AVwdYA0I_7pvs4fz5Ori,24 Manorhaven Blvd,Port Washington,US,40.84218532,-73.70950493,,23,23,,Special Sicilian Pizza,Pepe Rosso 24,11050,25,40
AVwdyAYS_7pvs4fz9Nvj,3975 State Highway 6 S,College Station,US,30.586124,-96.28402,,13,13,,Pizza,Luigi's Patio Ristorante,77845,50,55
AVwdycBVIN2L1WUfzODK,361 W Main St,Plymouth,US,41.2388,-75.9525,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qch20J1WNkXXCdatq7TshH4Z_dBoZ9L4P4Mw1uN0PZsHKTRGc4-1_dkYmt4i4UTDWgr9im5ZHCr5l4BKC14dGQiAWrZ5DAGXUwsrXTt9w7ldQvvsZvjqVvBcPn9AY_031ihWw6yZbyNA_Sdgzqfbg_2wQrYHUg_LzQz4fyQbAb2cRohUxujZLUqV7HGjf4YCNpP4wLgqrjpVA_xrL6pW2cLDDcJFoQgXMPtysaot0wNU7SSgHs_Sb08o_SoqSkgeyjb7_chlBs0O4YdB-W2RM1AVq2Y4tYmKNyxWS897VxJt1o3CZ6mK58_L7MvenqKZcS0EAS-Pco0oQNJgbCm6yHo8i9jj3g73X9yjHcRQ-DGEPeUrvNht6dq2LlQ8wlhXYv6A3p3HMDnurLEUxjsAYYEZdQaA-RE4WfmmH2asMKnK2S2Ho7qPASgQkLqgd7ckOw&placement=listing_profile&cs_user=unknown&cs_session=ece0536f216a843c1e36b158f9dc86fd98275ac5,7.99,7.99,,Sicilian Pizza,Uncle Buck's BBQ,18651,,
AVwdycBVIN2L1WUfzODK,361 W Main St,Plymouth,US,41.2388,-75.9525,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qch20J1WNkXXCdatq7TshH4Z_dBoZ9L4P4Mw1uN0PZsHKTRGc4-1_dkYmt4i4UTDWgr9im5ZHCr5l4BKC14dGQiAWrZ5DAGXUwsrXTt9w7ldQvvsZvjqVvBcPn9AY_031ihWw6yZbyNA_Sdgzqfbg_2wQrYHUg_LzQz4fyQbAb2cRohUxujZLUqV7HGjf4YCNpP4wLgqrjpVA_xrL6pW2cLDDcJFoQgXMPtysaot0wNU7SSgHs_Sb08o_SoqSkgeyjb7_chlBs0O4YdB-W2RM1AVq2Y4tYmKNyxWS897VxJt1o3CZ6mK58_L7MvenqKZcS0EAS-Pco0oQNJgbCm6yHo8i9jj3g73X9yjHcRQ-DGEPeUrvNht6dq2LlQ8wlhXYv6A3p3HMDnurLEUxjsAYYEZdQaA-RE4WfmmH2asMKnK2S2Ho7qPASgQkLqgd7ckOw&placement=listing_profile&cs_user=unknown&cs_session=ece0536f216a843c1e36b158f9dc86fd98275ac5,12.99,12.99,For all you cheese lovers.,White Pizza,Uncle Buck's BBQ,18651,,
AVwdYcQG_7pvs4fz5Szs,SE Indian St,Stuart,US,27.15995607,-80.24148524,,19.95,19.95,,Veggie Pizza,Casa Giuseppe's Italian Grill,34997,50,55
AVwdYeOIkufWRAb55UQd,201 W Market St,Baltimore,US,39.84525,-82.60276,,5.45,5.45,,Veggie Pizza Wrap,Rosewood Cafe,43105,,
AVwdyeq4kufWRAb59RBy,286 Us Highway 46,Fairfield,US,40.877805,-74.297056,,8.99,8.99,,Gnocchi Bella Pizza,Bella Piazza,7004,50,55
AVwdyeq4kufWRAb59RBy,286 Us Highway 46,Fairfield,US,40.877805,-74.297056,,9.99,9.99,,Insalata Bella Pizza,Bella Piazza,7004,50,55
AVwdyeq4kufWRAb59RBy,286 Us Highway 46,Fairfield,US,40.877805,-74.297056,,,,,Pizza,Bella Piazza,7004,50,55
AVwdyflmkufWRAb59RJm,20 Market St,Lockport,US,43.171102,-78.689865,,6.25,6.25,,Pizza Hogie,Cousins Cafe,14094,,
AVwdyFw2ByjofQCxsdbk,1370 Dixwell Ave,Hamden,US,41.35037,-72.93177,http://www.yellowpages.com/hamden-ct/mip/paesanos-pizza-14512660/menu?lid=14512660,9.5,9.5,,H.l.d. Pizza,Paesano's Pizza,6514,,
AVwdyFw2ByjofQCxsdbk,1370 Dixwell Ave,Hamden,US,41.35037,-72.93177,http://www.yellowpages.com/hamden-ct/mip/paesanos-pizza-14512660/menu?lid=14512660,23.5,23.5,"Ham, pineapple, mozzarella.",Hawaiian Pizza,Paesano's Pizza,6514,,
AVwdyGf3kufWRAb59NnS,904,Binghamton,US,42.13666,-75.90507,,4.39,4.39,,Pizza Boat,Original Italian Pizza,13905,,
AVwdYGIOIN2L1WUfvLFp,986 Route 9 S,Parlin,US,40.45759301,-74.29607391,,12.99,12.99,,Tuna Pizza,Arirang Hibachi Steakhouse,8859,25,40
AVwdYj6gIN2L1WUfvPj0,425 OK-152,Mustang,US,35.39174386,-97.71733761,,3.79,3.79,Four mini French bread cheese pizzas.,Kid Pizza Bites,City Bites,73064,0,25
AVwdylBpIN2L1WUfzPbl,2000 E Rio Salado Pkwy,Tempe,US,33.43374,-111.901381,,4.95,4.95,"Liguria Italian pepperoni, roma pear tomato sauce and four cheese blend",Italian Pepperoni Four Cheese Pizza,Thirsty Lion Gastropub & Grill – Tempe,85281,0,30
AVwdylBpIN2L1WUfzPbl,2000 E Rio Salado Pkwy,Tempe,US,33.43374,-111.901381,,14.95,14.95,"Roma and cherry tomatoes, roasted garlic, extra virgin olive oil, basil, fresh mozzarella and four cheese blend",Margherita Pizza,Thirsty Lion Gastropub & Grill – Tempe,85281,0,30
AVwdylBpIN2L1WUfzPbl,2000 E Rio Salado Pkwy,Tempe,US,33.43374,-111.901381,,14.95,14.95,"Grilled chicken breast, Newcastle BBQ sauce, red onion, cilantro, fontina, smoked mozzarella and provolone",Newcastle Bbq Chicken Pizza,Thirsty Lion Gastropub & Grill – Tempe,85281,0,30
AVwdylBpIN2L1WUfzPbl,2000 E Rio Salado Pkwy,Tempe,US,33.43374,-111.901381,,15.95,15.95,"combination of cured Italian meats, roma pear tomato sauce and four cheese blend","Pepperoni, Spicy Sausage Prosciutto Pizza",Thirsty Lion Gastropub & Grill – Tempe,85281,0,30
AVwdylBpIN2L1WUfzPbl,2000 E Rio Salado Pkwy,Tempe,US,33.43374,-111.901381,,15.95,15.95,"Toscano salami, sopressata, spicy sausage, pepperoncini, red peppers, Roma tomato sauce and four cheese blend",Toscano Italian Pizza,Thirsty Lion Gastropub & Grill – Tempe,85281,0,30
AVwdYs21ByjofQCxokLE,11011 W Charleston Blvd,Las Vegas,US,36.155132,-115.334815,,9,9,,Build Your Own Pizza,"Hearthstone Kitchen & Cellar - Red Rock Casino, Resort & Spa",89135,31,50
AVwdYs21ByjofQCxokLE,11011 W Charleston Blvd,Las Vegas,US,36.155132,-115.334815,,,,,Nightly Pizza Special,"Hearthstone Kitchen & Cellar - Red Rock Casino, Resort & Spa",89135,31,50
AVwdYsNfIN2L1WUfvQ_v,2080 Valleydale Rd,Birmingham,US,33.35131,-86.78414,http://www.yellowpages.com/hoover-al/mip/ragtime-cafe-469455312/menu,14,14,"Blackened chicken, andouille sausage, roasted red peppers, Provolone and mozzarella1",Cajun Pizza,Ragtime Cafe,35244,25,40
AVwdYsNfIN2L1WUfvQ_v,2080 Valleydale Rd,Birmingham,US,33.35131,-86.78414,http://www.yellowpages.com/hoover-al/mip/ragtime-cafe-469455312/menu,14,14,"Pepperoni, mushrooms, onion, Parmesan and mozzarella",Sicilian Pizza,Ragtime Cafe,35244,25,40
AVwdYsNfIN2L1WUfvQ_v,2080 Valleydale Rd,Birmingham,US,33.35131,-86.78414,http://www.yellowpages.com/hoover-al/mip/ragtime-cafe-469455312/menu,14,14,"Mushrooms, artichoke hearts, red onions, spinach and tomatoes",Vegetarian Pizza,Ragtime Cafe,35244,25,40
AVwdz8znkufWRAb59dya,330 2nd Ave S,Minneapolis,US,44.97927787,-93.26649718,,6.32,6.32,"One slice of pizza, caesar salad, fountain pop",Pizza Combo,Andrea Pizza - Towle Building,55401,,
AVwdZbUL_7pvs4fz5dhG,137 W,Missoula,US,46.870286,-113.99645,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QUubadp1hg5vobj_-wUJmmtkEInq7MnHb39c7Kz9NuDod8x9mhxuOypAQ8DNzk9ea39avGEqIO2pgljGN8yd6FUsg4mOXxetW1oauXkLUxAiV-wehJhgq_7JIpr18eNZoyQ96QgDGyTuygVNRyRgsOOXHnpRA8Xf_VgEPeBRnlXbW1PwGqKjUkHa7ejaW_q8whYIYK-TaEFoKfBn_EBZUs2kb3k5VVW6BqWyekYPYQs0vZ5y1jk8dpsLkXx9vuCVMsDnbfQf7E0QRXcZt4iZgODcBJtgKIVbp8iURcbvq4ogfBKWdWmJIa1Lg-BGJkBLX3VnOtGFtXOR5JMuxh6begqfsGtMaX6-riKgjJCctAzihyJfzpHnhiwcXuayxQEd8AVjjz8nfgCXriD5Fa5eEM2ANWFd1CHNcWi1hov1MTo4gRuBlb0Bt92BQRJGGBtda2iPuQsYXzHz&placement=listing_profile&cs_user=unknown&cs_session=dfdf89f4597926d1d9f186f35a704fa15ff1e808,10.5,10.5,"Your choice of fajita chicken or smoked pulled pork with sweet and smoky BBQ sauce, red onions, cilantro, mozzarella and cheddar.",Bbq Pizza,Mackenzie River Pizza Co.,59802,25,40
AVwdZbUL_7pvs4fz5dhG,137 W,Missoula,US,46.870286,-113.99645,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QUubadp1hg5vobj_-wUJmmtkEInq7MnHb39c7Kz9NuDod8x9mhxuOypAQ8DNzk9ea39avGEqIO2pgljGN8yd6FUsg4mOXxetW1oauXkLUxAiV-wehJhgq_7JIpr18eNZoyQ96QgDGyTuygVNRyRgsOOXHnpRA8Xf_VgEPeBRnlXbW1PwGqKjUkHa7ejaW_q8whYIYK-TaEFoKfBn_EBZUs2kb3k5VVW6BqWyekYPYQs0vZ5y1jk8dpsLkXx9vuCVMsDnbfQf7E0QRXcZt4iZgODcBJtgKIVbp8iURcbvq4ogfBKWdWmJIa1Lg-BGJkBLX3VnOtGFtXOR5JMuxh6begqfsGtMaX6-riKgjJCctAzihyJfzpHnhiwcXuayxQEd8AVjjz8nfgCXriD5Fa5eEM2ANWFd1CHNcWi1hov1MTo4gRuBlb0Bt92BQRJGGBtda2iPuQsYXzHz&placement=listing_profile&cs_user=unknown&cs_session=dfdf89f4597926d1d9f186f35a704fa15ff1e808,5.5,5.5,,Cheese Pizza,Mackenzie River Pizza Co.,59802,25,40
