address,city,country,latitude,longitude,name,Rating,postalCode,province,websites
161 Stollings Ave,Logan,US,37.841269,-81.96604,Pizza Hut,4,25601,WV,"http://www.pizzahut.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJiJlpx2JEE_PgmHrpvlmYXir7hE8WTkm7G7bx2kJ393aMMpqhFaIi96bWNt2Il8nOt6t47aX-Q4nV4oA1mCTqRQ0nMP2HYVBpLADS5fChffUDenVbBDxxegO9iFPlhetxZ8DeexXgiIgTz4Mvx_35kdTZ7a1-1tbrd_JOLPOgTnu8ZdQ-qkIS71W3m0O_bjfYPrvBKvLqnESAdIGIxR65O0RbHbxMtzi3LkZCcYEwZIUvePCotImiZWbog04qIKuT4rA_Cex3STczmkgGz1pKQT3WhlcLblBvNGJItwt1ozqX-jEAQZ7GQNklAjd1K9RwgBoH0d0XREsQ8L-4FynAxK2FXnSFr0NL&placement=listing_profile&cs_user=unknown&cs_session=b736aca51cfd035122105f6c836f71ee60924b0e"
1200 Burkemont Avenue,Morganton,US,35.718113,-81.695083,Bojangles' Famous Chicken 'n Biscuits,1,28655,NC,"http://www.bojangles.com,http://locations.bojangles.com/nc/morganton/1200-burkemont-avenue.html"
1766 Catawba Valley Blvd SE,Hickory,US,35.7032,-81.3115,KFC,2,28602,NC,http://www.kfc.com
326 S 4th Ave,Paden City,US,39.60135,-80.93829,Domino's Pizza,3,26159,WV,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
10760 Belleville Road,Belleville,US,42.2239,-83.4856,McDonald's,2,48111,MI,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
440 Virginia Ave,Petersburg,US,38.993771,-79.11364,McDonald's,1,26847,WV,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2080 County Road C W,Saint Paul,US,45.02017,-93.18802,Burger King,1,55113,MN,"https://locations.bk.com/mn/roseville/2080-west-county-rd-c.html,http://www.bk.com"
7051 10th St N,Saint Paul,US,44.962725,-92.962547,Burger King,3,55128,MN,http://www.bk.com
3333 Rice St,Saint Paul,US,45.042261,-93.107196,Burger King,1,55126,MN,http://www.bk.com
8510 Edinburgh Center Dr,Minneapolis,US,45.109425,-93.303466,Burger King,2,55443,MN,http://www.bk.com
1248 N State Route 2,New Martinsville,US,39.690635,-80.855481,Burger King,4,26155,WV,http://www.bk.com
380 N State Route 2,New Martinsville,US,39.6788,-80.8577,Wendy's,4,26155,WV,http://www.wendys.com
176 N State Rt,New Martinsville,US,39.6652,-80.8586,McDonald's,2,26155,WV,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
130 Blowing Rock Blvd,Lenoir,US,35.9153,-81.5242,Wendy's,1,28645,NC,http://www.wendys.com
2524 S County Line Rd E,Indianapolis,US,39.6359,-86.118,McDonald's,4,46227,IN,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1846 North Mecklenburg Avenue,South Hill,US,36.7481,-78.0987,McDonald's,2,23970,VA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
604 N St Joe Avenue,Evansville,US,37.9835,-87.6008,Taco John's,4,47712,IN,http://locations.tacojohns.com/in/evansville/604-n-st-joe-avenue.html
6330 US Highway 98 N,Lakeland,US,28.123389,-81.97414,McDonald's,5,33809,FL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1501 N Boeke Rd,Evansville,US,37.990651,-87.519475,Hardee's,3,47711,IN,http://www.hardees.com
3351 N 1st Ave,Evansville,US,38.00954,-87.57386,Wendy's,1,47710,IN,http://www.wendys.com
233 128th St SW,Everett,US,47.88254,-122.237311,Taco Time,5,98204,WA,
1001 Warrior Way,Belle,US,38.20213,-81.50588,SUBWAY,4,25015,WV,"http://subway.com,http://www.subway.com"
482 W Boyce St,Manning,US,33.69672,-80.22302,Golden Chick,2,29102,SC,"http://locations.goldenchick.com/sc/manning/1229,http://locations.goldenchick.com/sc/manning/1229/"
300 West McIntyre St,Mullins,US,34.20003,-79.258195,Arby's,2,29574,SC,http://www.arbys.com
203 S Van Lingle Mungo Boulevard,Pageland,US,34.7725,-80.3814,McDonald's,2,29728,SC,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
608 East McGregor,Pageland,US,34.773455,-80.383267,Bojangles' Famous Chicken 'n Biscuits,5,29728,SC,"http://www.bojangles.com,http://locations.bojangles.com/sc/pageland/608-east-mcgregor.html"
353 S Churton St,Hillsborough,US,36.0603,-79.1027,KFC,5,27278,NC,http://www.kfc.com
2010 N Roxboro Road,Durham,US,36.0167,-78.8896,McDonald's,4,27704,NC,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1401 W Green St,Urbana,US,40.11025,-88.22715,Wendy's,5,61801,IL,http://www.wendys.com
2130 37th St NW,Rochester,US,44.06118,-92.4957,Arby's,5,55901,MN,"http://www.arbys.com,https://locations.arbys.com/us/mn/rochester/2130-37th-st-nw.html,http://locations.arbys.com/us/mn/rochester/2130-37th-st-nw.html"
809 W Corbett Ave,Swansboro,US,34.69702,-77.13973,Wendy's,5,28584,NC,http://www.wendys.com
619 W Main St,Dothan,US,31.225233,-85.40032,McDonald's,2,36301,AL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2101 Ross Clark Cir,Dothan,US,31.18925,-85.39791,McDonald's,3,36301,AL,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
3237 11th St,Rockford,US,42.22563,-89.07276,McDonald's,2,61109,IL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
750 Division Ave S,Grand Rapids,US,42.94898,-85.66702,Burger King,5,49503,MI,"http://www.bk.com,https://locations.bk.com/mi/grand-rapids/750-south-division-ave.html"
413 N Genesee St,Wittenberg,US,44.83156,-89.16945,McDonald's,3,54499,WI,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
1988 Rockford St,Mount Airy,US,36.4823,-80.6145,Cook-Out,2,27030,NC,http://cookout.com
44 S Kanawha St,Buckhannon,US,38.99194,-80.23009,Wendy's,2,26201-2634,WV,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJSRKLpAD7dzc22-XHRAt2kq-WmSV5kGowsknOYBSkLLAEAFkiScj6L2fODgpD0sUxvMnZWi9EVVCdIbUG4s-opvPAh7rpWHUUJoer2j380sDahbDxo5bc3T0kE5AheoubK0258IizmuVbvbkaALYSZf79rvtDMXTvWMVdZ7lFp06eWqjpOnsNjxdMPbC_Akm2ctaOtJ6QtYh9oqqey5aiQb9-OYUMU3NF84KoAjeh05AQuUydGeE2o_BtD7vzrCpd5sfJ-GSCMn011rE_EJZgXoD_eyxBpe3ggo5-32YUYf2KAxlBYdfCoOo51qJf1xBJnzkdgWQEJXbxbBlUTFMRxDl49f6Okp62&placement=listing_profile&cs_user=unknown&cs_session=219bc4dc30d7f5400f5e32e85985dd1a32eb51ac
1326 S Milwaukee Ave,Libertyville,US,42.260523,-87.948394,Burger King,3,60048,IL,http://www.bk.com
245 Farmdale Rd,East Peoria,US,40.675007,-89.532193,Sonic Drive-In,2,61611,IL,
5260 Eastern Ave SE,Grand Rapids,US,42.868058,-85.645117,Burger King,2,49508,MI,"http://www.bk.com,https://locations.bk.com/mi/kentwood/5260-eastern-ave-se.html"
983 High Point Street,Randleman,US,35.821937,-79.823173,Bojangles' Famous Chicken 'n Biscuits,3,27317,NC,"http://www.bojangles.com,http://locations.bojangles.com/nc/randleman/983-high-point-street.html"
326 East Stumer,Rapid City,US,44.032634,-103.211224,Arby's,2,57701,SD,http://www.arbys.com
2751 Columbus St,Ottawa,US,41.370959,-88.836514,KFC,1,61350,IL,"http://www.kfc.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4klNhZlcJt-HE0cZ7fAcYeLHrunxRBVOWC-TbyYbUTW5a6vMB-HZwjo3XjtoXXZIyaKJ4Tg0OicTCRUNxVXecJf3T5_TyE4BeqYtFMVjreekr230L5tYzn92FkUALVOmHyBOO3I9k6U9mmnI-zXeMVfHaOcbeQagXMZuSKSYshl6VPT8hxWOalCcJWiQSrSXEe8H6lCsLfuijYxtu-yIw2UlibBT21U2RM-dunF6gruysSuJd3hImLvmF4yEJoGYiJbwgyzS8N_MePFgSCjbYBImp-4CdvEo0Rc70yWVbVvhHz_DAjEz6iVFtI5I61pxE31_4DR3dIFIag_WA-itn-0jjzGQwkZda&placement=listing_profile.c&cs_user=unknown&cs_session=dcf2da67e786d61d4b3cd0a19e6bbc1a9e98d7cf,http://kfc.com"
322 Merchants Dr,Knoxville,US,36.0082,-83.975,McDonald's,3,37912,TN,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
301 Market Drive,Lenoir City,US,35.821548,-84.269667,Bojangles' Famous Chicken 'n Biscuits,2,37771,TN,http://www.bojangles.com
102 Sunset Dr,Manning,US,33.6903,-80.2142,Hardee's,2,29102,SC,http://www.hardees.com
2780 Paxville Hwy,Manning,US,33.7015,-80.2387,Wendy's,2,29102,SC,"http://www.wendys.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJovgbOxIyOq4f_uOcpSs8gsDrTJHKJUDH7XI5yHdMeC-cYvGmRArTfZ7jJZt4bfIz2jxFgbtsKaazl3LbWU16AdthLM36KzYWGTA8aj3KlwcHnaqWC9VkMa9wmHMy_DHWkPfThoKyfLKJ3OjtqTK4Yd_uyOTTbolqQ-u0JFY8ORf-2_75lAC0DHzjft-oFa-pq7R09q3fbMVqugiYtiGNR1disXJispswGvvaY6IKY1nVW-0YWY-r9QLPuhsEd4rcvTmiRDXa76pgDrSbjmqxCqsrdgajnChcZBLY5OTjvnRCb9Rij3TAKZD4ezj0qux_J4_BV_ejZpK-VYSIa0nDR1ot7vTScjGz&placement=listing_profile&cs_user=unknown&cs_session=0cbbcaa91d8db19a63f69034432045d0e549551a"
3540 Highway 90,Milton,US,30.5911,-87.17608,McDonald's,4,32571,FL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1501 W Fairmont Pkwy,La Porte,US,29.651429,-95.033862,Waffle House,1,77571,TX,https://locations.wafflehouse.com/tx-laporte-1207
4172 Elm Springs Rd,Springdale,US,36.19331,-94.1768,Whataburger,3,72762,AR,"https://locations.whataburger.com/ar/springdale/4172-elm-springs-rd.html/,https://locations.whataburger.com/ar/springdale/4172-elm-springs-rd.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,https://locations.whataburger.com/ar/springdale/4172-elm-springs-rd.html/?utm_source=yextpages&utm_medium=locallistings&utm_campaign=yextpages"
14243 US Highway 412,Huntsville,US,36.1132,-93.7083,McDonald's,3,72740,AR,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1202 N Walton Blvd,Bentonville,US,36.38641,-94.22058,Arby's,4,72712,AR,"http://www.arbys.com,https://locations.arbys.com/us/ar/bentonville/1202-n-walton-blvd.html,http://locations.arbys.com/us/ar/bentonville/1202-n-walton-blvd.html"
4219 Woodbine Rd,Milton,US,30.592187,-87.176002,Waffle House,5,32571,FL,https://locations.wafflehouse.com/fl-pace-1361
325 N Calumet Rd,Chesterton,US,41.6135,-87.0521,George's Gyros Spot,1,46304,IN,http://www.georgesgyrosspot.com
BLDG 5399- Ft. Dix,Fort Dix,US,40.0128,-74.6225,Burger King,3,8640,NJ,http://www.bk.com
173 Route 70,Medford,US,39.9019,-74.83246,Burger King,1,8055,NJ,"http://www.bk.com,https://locations.bk.com/nj/medford/173-rt-70.html"
4542 Elkhart Rd,Elkhart,US,41.6271,-85.9101,Jimmy Johns,1,46517,IN,http://www.jimmyjohns.com
804 North Hwy 65,Marshall,US,35.9073,-92.6565,McDonald's,3,72650,AR,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1003 Quintard Dr,Oxford,US,33.60864,-85.828,Burger King,3,36203,AL,"http://www.bk.com,https://locations.bk.com/al/oxford/1003-highway-21-south.html"
4615 Miami St,South Bend,US,41.627634,-86.235686,Arby's,4,46614,IN,"http://www.arbys.com,http://locations.arbys.com/us/in/south-bend/4615-miami-st.html"
209 W Sample St,South Bend,US,41.665737,-86.252351,Arby's,1,46601,IN,"http://www.arbys.com,http://locations.arbys.com/us/in/south-bend/209-w-sample-st.html"
138 S Michigan St,South Bend,US,41.6753,-86.2502,Jimmy John's,5,46601,IN,http://www.jimmyjohns.com
824 Lakeshore Dr,Ashland,US,46.587965,-90.893363,Arby's,1,54806,WI,http://www.arbys.com
4811 Roe Blvd,Mission,US,39.0411,-94.6385,Burger King,4,66205,KS,http://www.bk.com
2475 Centerville Rd,Herndon,US,38.9505,-77.4106,McDonald's,1,20171,VA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
13330 W 87th Pky,Lenexa,US,38.9715,-94.7404,McDonald's,1,66215,KS,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1125 Egg Harbor Rd,Sturgeon Bay,US,44.84652,-87.36444,Pizza Hut,4,54235,WI,http://www.pizzahut.com
1331 Green Bay Road,Sturgeon Bay,US,44.8202,-87.4089,Arby's,2,54235,WI,"http://www.arbys.com,http://www.drmarbys.com"
1132 Green Bay Rd,Sturgeon Bay,US,44.82101,-87.40383,McDonald's,5,54235,WI,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
5145 Mae Anne Ave,Reno,US,39.53399,-119.86639,Burger King,5,89523,NV,"http://www.bk.com,https://locations.bk.com/nv/reno/5145-mae-anne-ave.html"
5401 Atlanta Hwy,Montgomery,US,32.38195,-86.2136,Hardee's,5,36109,AL,http://www.hardees.com
1115 Coliseum Blvd,Montgomery,US,32.40602,-86.26585,Hardee's,1,36110,AL,http://www.hardees.com
174 Bath Rd,Brunswick,US,43.90711,-69.91858,Burger King,2,4011,ME,"https://locations.bk.com/me/brunswick/174-bath-rd.html,http://www.bk.com"
100 Isaac Shelby Drive,Shelbyville,US,38.2017,-85.2681,McDonalds,5,40065,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
3921 McFarland Blvd,Northport,US,33.23827,-87.59659,Bojangles' Famous Chicken 'n Biscuits,3,35476,AL,"http://www.bojangles.com,https://locations.bojangles.com/al/northport/3921-mcfarland-blvd.html,http://locations.bojangles.com/al/northport/3921-mcfarland-blvd.html"
6601 Highway 69 South,Tuscaloosa,US,33.1479,-87.543967,Bojangles' Famous Chicken 'n Biscuits,2,35405,AL,http://www.bojangles.com
512 S First Ave,La Grange,US,38.4009,-85.3761,McDonald's,1,40031,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
601 Loop 59,Atlanta,US,33.1263,-94.1786,KFC,2,75551,TX,http://www.kfc.com
56 Calef Highway,Epping,US,43.028,-71.0746,McDonald's,3,3042,NH,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
333 E Highway 290,Dripping Springs,US,30.192,-98.084,McDonald's,1,78620,TX,"http://t.co/vn89Zbxm,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
102 E Main St,Wrightstown,US,40.0357,-74.6139,McDonald's,4,8562,NJ,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
7530 Metcalf Ave,Overland Park,US,38.992048,-94.66793,Burger King,3,66204,KS,http://www.bk.com
260 Cane Creek Road,Warrior,US,33.810393,-86.820357,Taco Bell,4,35180,AL,http://www.tacobell.com
609 2nd Ave E,Oneonta,US,33.948888,-86.470773,Taco Bell,1,35121,AL,"https://locations.tacobell.com/al/oneonta/609-2nd-ave-e.html,https://locations.tacobell.com/al/oneonta/609-2nd-ave-e.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=027322andutm_content=website,https://locations.tacobell.com/al/oneonta/609-2nd-ave-e.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=027322&utm_content=website"
814 N Hwy 7,Blue Springs,US,39.028,-94.2712,McDonald's,2,64014,MO,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
618 Santa Fe St,Olathe,US,38.884,-94.8064,McDonald's,2,66061,KS,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5150 Hwy 89 East,Walnut Cove,US,36.312657,-80.140076,Bojangles' Famous Chicken 'n Biscuits,1,27052,NC,http://www.bojangles.com
2801 Old Wake Forest Rd,Raleigh,US,35.8191,-78.6248,McDonald's,4,27609,NC,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
916 N Expressway,Brownsville,US,25.932309,-97.49378,Jack in the Box,4,78521,TX,http://www.jackinthebox.com
9140 E Talking Stick Way,Scottsdale,US,33.53856,-111.88385,McDonald's,1,85250,AZ,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
322 S 77 Sunshine Strip,Harlingen,US,26.1899,-97.6802,Jack in the Box,4,78550,TX,http://www.jackinthebox.com
1299 Kildare Farm Rd,Cary,US,35.7623,-78.783,McDonald's,2,27511,NC,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
985 US Highway 491,Gallup,US,35.53595,-108.75936,Wendy's,5,87301,NM,http://www.wendys.com
700 Us Highway 491,Gallup,US,35.53266,-108.75869,McDonald's,2,87301,NM,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
4875 Federal Blvd,Denver,US,39.7853,-105.0257,Burger King,1,80221,CO,
6500 Glenwood Ave,Raleigh,US,35.8626,-78.7121,Burger King,4,27612,NC,http://www.bk.com
110 Holiday Blvd,Covington,US,30.437886,-90.083748,Waffle House,4,70433,LA,https://locations.wafflehouse.com/la-covington-480
17352 Perdido Key Dr,Pensacola,US,30.2823,-87.5173,Waffle House,2,32507,FL,https://locations.wafflehouse.com/fl-pensacola-1096
423 North Pennsylvania,Independence,US,37.2273,-95.707,Arby's,2,67301,KS,"http://www.arbys.com,http://locations.arbys.com/us/ks/independence/423-north-pennsylvania.html"
100 Imperial Hwy,Nicholasville,US,37.8974,-84.5665,McDonald's,5,40356,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
910 Wolcott St,Waterbury,US,41.565459,-73.008468,SUBWAY,4,6705,CT,"http://www.subway.com,http://subway.com"
3401 Villa Point,Owensboro,US,37.751755,-87.056178,Arby's,1,42303,KY,http://www.arbys.com
227 Pine Lake Avenue,La Porte,US,41.617648,-86.733486,Arby's,1,46350,IN,"http://www.arbys.com,http://locations.arbys.com/us/in/la-porte/227-pine-lake-avenue.html"
184 Chase Ave,Waterbury,US,41.58064,-73.03206,McDonald's,1,6704,CT,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
1906 Hwy 64 N,Guymon,US,36.6986,-101.4839,McDonald's,1,73942,OK,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
308 Ferry St,New Haven,US,41.30821,-72.89574,McDonald's,2,6513,CT,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
129 Talcottville Rd,Vernon Rockville,US,41.830847,-72.495418,Taco Bell,2,6066,CT,http://www.tacobell.com
16800 Caldwell Creek Dr,Huntersville,US,35.4428,-80.8663,Burger King,3,28078,NC,http://www.bk.com
2104 W Roosevelt Blvd,Monroe,US,35.006164,-80.557738,Taco Bell,5,28110,NC,"http://www.tacobell.com,https://locations.tacobell.com/nc/monroe/2104-w--roosevelt-blvd-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=002426&utm_content=website,https://locations.tacobell.com/nc/monroe/2104-w--roosevelt-blvd-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=002426andutm_content=website"
401 W Roosevelt Blvd,Monroe,US,34.985785,-80.529603,Taco Bell,5,28110,NC,"http://www.tacobell.com,https://locations.tacobell.com/nc/monroe/401-w--roosevelt-blvd-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=021466andutm_content=website,https://locations.tacobell.com/nc/monroe/401-w--roosevelt-blvd-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=021466&utm_content=website"
1303 Albany Ave,Hartford,US,41.78158,-72.69786,McDonald's,2,6112,CT,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
4405 Potter Rd,Matthews,US,35.08566,-80.69602,McDonald's,1,28104,NC,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
6545 Highway 431 South,Owens Cross Roads,US,34.662596,-86.484261,Arby's,3,35763,AL,"http://www.arbys.com,http://locations.arbys.com/us/al/hampton-cove/6545-highway-431-south.html"
6205 Coliseum Blvd,Alexandria,US,31.29543,-92.51437,Sonic Drive-In,1,71303,LA,https://locations.sonicdrivein.com/la/alexandria/6205-coliseum-blvd-.html
260 New Jersey 23,Franklin,US,41.1167,-74.5803,McDonald's,3,7416,NJ,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1880 Port Republic Road,Harrisonburg,US,38.407105,-78.864971,Bojangles' Famous Chicken 'n Biscuits,4,22801,VA,https://locations.bojangles.com/va/harrisonburg/1880-port-republic-road.html
2668 Douglas Ave,Brewton,US,31.14898,-87.06655,Whataburger,4,36426,AL,"https://locations.whataburger.com/al/brewton/2668-douglas-ave.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,https://locations.whataburger.com/al/brewton/2668-douglas-ave.html/,https://locations.whataburger.com/al/brewton/2668-douglas-ave.html/?utm_source=yextpages&utm_medium=locallistings&utm_campaign=yextpages"
600 Jonestown Rd,Winston Salem,US,36.071,-80.3401,Wendy's,5,27103,NC,http://www.wendys.com
2561 S. Highway 27,Somerset,US,37.1449,-84.6325,Steak 'n Shake,4,42501,KY,http://www.steaknshake.com/locations/32467-steak-n-shake
4410 East 10th Street,Greenville,US,35.5818,-77.3082,McDonald's,5,27858,NC,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
